,id,name,county,state_code,state,zip_codes,population,median_income
35326,35327,LeBoeuf,Erie County,PA,Pennsylvania,16403 / 16438 / 16441,1655,60125
43560,43561,Excelsior,Sauk County,WI,Wisconsin,53913 / 53951 / 53959 / 53961,1655,64569
15966,15967,Lamoine,Hancock County,ME,Maine,04605,1655,55208
9072,9073,Odin ,Marion County,IL,Illinois,62801 / 62870 / 62882,1654,41838
14210,14211,Bernice,Union Parish,LA,Louisiana,71222,1654,18625
31756,31757,North,Harrison County,OH,Ohio,43986 / 43988 / 44695,1654,42031
28560,28561,Dundee,Yates County,NY,New York,14837,1654,40214
31507,31508,McComb,Hancock County,OH,Ohio,45858,1654,45368
41412,41413,Appalachia,Wise County,VA,Virginia,24216,1654,32932
44729,44730,Sugar Camp,Oneida County,WI,Wisconsin,54501 / 54521 / 54562,1654,53657
19892,19893,Nashwauk ,Itasca County,MN,Minnesota,55709 / 55746 / 55769 / 55775,1654,53424
18307,18308,Aurora,St. Louis County,MN,Minnesota,55705,1654,41530
29202,29203,Mayville,Chautauqua County,NY,New York,14757,1654,48542
28306,28307,Canaan,Columbia County,NY,New York,12017 / 12029 / 12060 / 12136,1653,76055
13981,13982,Munfordville,Hart County,KY,Kentucky,42713 / 42765,1653,21800
10069,10070,Arcadia,Hamilton County,IN,Indiana,46030,1653,41853
559,560,Georgiana,Butler County,AL,Alabama,36033,1653,19969
22988,22989,Barker Heights,Henderson County,NC,North Carolina,28792,1652,30905
44670,44671,Spring Green,Sauk County,WI,Wisconsin,53588,1652,58833
22540,22541,Summit,Pike County,MS,Mississippi,39648 / 39666,1651,24417
15857,15858,East Millinocket,Penobscot County,ME,Maine,04430,1651,37744
30288,30289,Batavia,Clermont County,OH,Ohio,45103,1650,47500
6761,6762,Remsen,Plymouth County,IA,Iowa,51050,1650,51339
41721,41722,Louisa,Louisa County,VA,Virginia,23093,1650,40833
37130,37131,Youngsville,Warren County,PA,Pennsylvania,16371,1650,47578
16022,16023,Mexico ,Oxford County,ME,Maine,04257 / 04276,1650,26897
35394,35395,Linntown,Union County,PA,Pennsylvania,17837,1649,67679
1205,1206,Kensett,White County,AR,Arkansas,72082 / 72143,1649,26086
4117,4118,Poquonock Bridge,New London County,CT,Connecticut,06340,1649,55862
8218,8219,Goose Lake,Grundy County,IL,Illinois,60416 / 60444 / 60450 / 60481,1649,72908
16646,16647,Churchill,Ogemaw County,MI,Michigan,48635 / 48661 / 48756,1649,47917
40048,40049,Itasca,Hill County,TX,Texas,76055,1649,37750
34642,34643,Edgeworth,Allegheny County,PA,Pennsylvania,15143,1649,155170
27995,27996,Mogul,Washoe County,NV,Nevada,89523,1649,93750
41151,41152,Emigration Canyon,Salt Lake County,UT,Utah,84108,1649,170313
29161,29162,Manchester,Ontario County,NY,New York,14504 / 14548,1649,52500
16327,16328,Arcada,Gratiot County,MI,Michigan,48801 / 48847,1649,48542
40133,40134,Lake Brownwood,Brown County,TX,Texas,76801,1649,38750
14733,14734,Clarksburg,Berkshire County,MA,Massachusetts,01247,1648,56625
29763,29764,Scipio,Cayuga County,NY,New York,13021 / 13026 / 13118 / 13147 / 13160,1648,69444
39210,39211,Pikeville,Bledsoe County,TN,Tennessee,37367,1648,23849
43642,43643,Garfield,Polk County,WI,Wisconsin,54001 / 54009 / 54020,1648,63083
41911,41912,Stanley,Page County,VA,Virginia,22851,1648,32895
2599,2600,Kettleman City,Kings County,CA,California,93239,1648,34286
3935,3936,Bridgewater,Litchfield County,CT,Connecticut,06752,1648,98424
7332,7333,Atlanta,Logan County,IL,Illinois,61723,1648,51375
36613,36614,Sunrise Lake,Pike County,PA,Pennsylvania,18337,1648,82269
29628,29629,Rapids,Niagara County,NY,New York,14094,1648,65357
34592,34593,East Lackawannock,Mercer County,PA,Pennsylvania,16137 / 16142,1648,60481
42593,42594,Home,Pierce County,WA,Washington,98349,1647,55809
40527,40528,Pelican Bay,Tarrant County,TX,Texas,76020,1647,32008
32234,32235,South Charleston,Clark County,OH,Ohio,45368,1647,36000
10070,10071,Argos,Marshall County,IN,Indiana,46501,1647,43672
45613,45614,Wilson,Teton County,WY,Wyoming,83014,1647,94792
20100,20101,Pike Bay,Cass County,MN,Minnesota,56633,1647,37455
36203,36204,Rheems,Lancaster County,PA,Pennsylvania,17022 / 17552 / 17570,1647,70000
16041,16042,Mount Vernon,Kennebec County,ME,Maine,04349 / 04352,1647,54417
27021,27022,Island Heights,Ocean County,NJ,New Jersey,08732 / 08753,1647,78147
34116,34117,Brickerville,Lancaster County,PA,Pennsylvania,17543,1646,80139
33151,33152,Minco,Grady County,OK,Oklahoma,73059,1646,41905
22620,22621,Big Timber,Sweet Grass County,MT,Montana,59011,1645,42222
35528,35529,Mars,Butler County,PA,Pennsylvania,16046,1645,53977
32626,32627,West Unity,Williams County,OH,Ohio,43570,1645,36176
42191,42192,Newfane ,Windham County,VT,Vermont,05301 / 05345 / 05351 / 05362,1645,56125
43972,43973,Lebanon,Waupaca County,WI,Wisconsin,54949 / 54961,1645,61935
23409,23410,Murphy,Cherokee County,NC,North Carolina,28906,1645,25781
15151,15152,Westhampton,Hampshire County,MA,Massachusetts,01027,1644,81635
17924,17925,South Rockwood,Monroe County,MI,Michigan,48179,1644,60132
1707,1708,Mescal,Cochise County,AZ,Arizona,85602,1644,49388
4826,4827,Montverde,Lake County,FL,Florida,34756,1644,68750
16621,16622,Charlevoix ,Charlevoix County,MI,Michigan,49720,1644,50104
2607,2608,Knightsen,Contra Costa County,CA,California,94513 / 94548 / 94561,1644,79531
10181,10182,Burns Harbor,Porter County,IN,Indiana,46304,1643,70750
1293,1294,Mulberry,Crawford County,AR,Arkansas,72947,1643,27229
1507,1508,Beaver Dam,Mohave County,AZ,Arizona,86432,1643,45078
36013,36014,Penn State Erie,Erie County,PA,Pennsylvania,16510 / 16563,1642,53647
458,459,Coaling,Tuscaloosa County,AL,Alabama,35449 / 35453,1642,54167
44662,44663,Spring Brook,Dunn County,WI,Wisconsin,54703 / 54739 / 54751,1642,60417
39184,39185,Norris,Anderson County,TN,Tennessee,37705 / 37716 / 37828,1642,55938
42008,42009,Barnet,Caledonia County,VT,Vermont,05042 / 05046 / 05050 / 05819 / 05821 / 05861,1642,63241
18135,18136,West Traverse,Emmet County,MI,Michigan,49740,1641,76250
17541,17542,Nashville,Barry County,MI,Michigan,49073,1641,33462
14738,14739,Colrain,Franklin County,MA,Massachusetts,01340 / 01346,1641,50458
14553,14554,Rosepine,Vernon Parish,LA,Louisiana,70634 / 70659,1641,32054
11153,11154,Paw Paw,Wabash County,IN,Indiana,46962 / 46974 / 46990 / 46992,1641,54940
5031,5032,Silver Lake,Lake County,FL,Florida,34788,1641,61141
32630,32631,Wheeling,Belmont County,OH,Ohio,43927 / 43950 / 43977,1641,49531
35471,35472,Lykens ,Dauphin County,PA,Pennsylvania,17023 / 17030 / 17048,1641,57125
4699,4700,Key Vista,Pasco County,FL,Florida,34691,1640,71140
9217,9218,Phenix,Henry County,IL,Illinois,61250 / 61254,1639,87679
30891,30892,Franklin Furnace,Scioto County,OH,Ohio,45629 / 45636 / 45638,1639,30714
1682,1683,LeChee,Coconino County,AZ,Arizona,86040,1639,55625
7254,7255,Alhambra ,Madison County,IL,Illinois,62001 / 62097,1638,66058
27164,27165,Navesink,Monmouth County,NJ,New Jersey,07716 / 07760,1638,102031
36708,36709,Troy ,Bradford County,PA,Pennsylvania,16947,1638,56157
1748,1749,Peridot,Gila County / Graham County,AZ,Arizona,85542 / 85550,1638,40500
7744,7745,Coe,Rock Island County,IL,Illinois,61242 / 61257 / 61275,1638,104688
42226,42227,Proctor,Rutland County,VT,Vermont,05765,1638,51333
42720,42721,Monroe North,Snohomish County,WA,Washington,98272 / 98290,1637,113077
28172,28173,Bay Park,Nassau County,NY,New York,11518,1637,78333
16058,16059,Nobleboro,Lincoln County,ME,Maine,04555,1637,52417
9278,9279,Port Byron,Rock Island County,IL,Illinois,61275,1637,74792
7934,7935,Eagle,LaSalle County,IL,Illinois,61364 / 61370,1637,62778
26811,26812,Chesilhurst,Camden County,NJ,New Jersey,08089,1636,53516
41108,41109,Carbonville,Carbon County,UT,Utah,84501 / 84526,1636,37500
28799,28800,Great River,Suffolk County,NY,New York,11730 / 11739 / 11769,1636,128214
17393,17394,Maple Ridge,Alpena County,MI,Michigan,49707 / 49776,1636,46875
42866,42867,South Bend,Pacific County,WA,Washington,98577 / 98586,1636,30658
6936,6937,Walcott,Muscatine County / Scott County,IA,Iowa,52773,1636,49583
37435,37436,Murphys Estates,Edgefield County,SC,South Carolina,29860,1635,43750
25412,25413,Ainsworth,Brown County,NE,Nebraska,69210,1635,33177
6759,6760,Reinbeck,Grundy County,IA,Iowa,50669,1635,50563
8462,8463,Jerome,Sangamon County,IL,Illinois,62704,1634,44647
35643,35644,Milroy,Mifflin County,PA,Pennsylvania,17063,1634,50000
7866,7867,Delavan,Tazewell County,IL,Illinois,61734,1634,47500
29999,30000,Verplanck,Westchester County,NY,New York,10548 / 10596,1634,54716
14491,14492,Oak Grove,West Carroll Parish,LA,Louisiana,71263,1634,28938
23097,23098,Connelly Springs,Burke County,NC,North Carolina,28612,1634,34674
3785,3786,Perry Park,Douglas County,CO,Colorado,80118,1634,116413
16216,16217,Wales,Androscoggin County,ME,Maine,04280,1634,72159
34127,34128,Broad Top,Bedford County,PA,Pennsylvania,16633 / 16650 / 16672 / 16678 / 16679 / 16694,1633,34274
43437,43438,Dellona,Sauk County,WI,Wisconsin,53944 / 53959 / 53965,1633,55368
4085,4086,Norfolk,Litchfield County,CT,Connecticut,06058,1632,72875
43555,43556,Eureka,Polk County,WI,Wisconsin,54006 / 54024 / 54824 / 54853 / 54858,1632,57361
7944,7945,East Dubuque,Jo Daviess County,IL,Illinois,61025,1632,40078
45100,45101,Coal City,Raleigh County,WV,West Virginia,25813 / 25823,1632,39093
28748,28749,Genesee,Allegany County,NY,New York,14715 / 14721 / 14727 / 14754 / 14770,1631,44886
26268,26269,Tecumseh,Johnson County,NE,Nebraska,68450,1631,40287
26500,26501,Hancock,Hillsborough County,NH,New Hampshire,03449,1631,77788
1068,1069,Des Arc,Prairie County,AR,Arkansas,72040,1631,27804
32620,32621,Weston,Wood County,OH,Ohio,43569,1631,44286
26560,26561,Meredith ,Belknap County,NH,New Hampshire,03253,1631,42880
41491,41492,Castlewood,Russell County,VA,Virginia,24224,1631,26429
34423,34424,Cressona,Schuylkill County,PA,Pennsylvania,17929,1631,55169
41404,41405,Adwolf,Smyth County,VA,Virginia,24319 / 24354,1630,50391
42697,42698,McCleary,Grays Harbor County,WA,Washington,98557,1630,49196
17750,17751,Quincy,Branch County,MI,Michigan,49082,1630,32857
5143,5144,Wabasso Beach,Indian River County,FL,Florida,32963,1630,62578
21330,21331,Garden City,Cass County,MO,Missouri,64747,1630,35500
18202,18203,Ada,Norman County,MN,Minnesota,56510,1629,38264
39267,39268,Spencer,Van Buren County,TN,Tennessee,38585,1629,30688
33068,33069,Kingston,Marshall County,OK,Oklahoma,73439,1629,31780
19488,19489,Lakefield,Jackson County,MN,Minnesota,56150,1629,44500
29092,29093,Lincolndale,Westchester County,NY,New York,10505 / 10541 / 10589,1629,108299
42426,42427,Burley,Kitsap County,WA,Washington,98322 / 98329 / 98359 / 98367,1629,63100
182,183,Lazy Mountain,Matanuska-Susitna Borough,AK,Alaska,99645,1629,82109
44765,44766,Thorp,Clark County,WI,Wisconsin,54771,1629,37500
45359,45360,Stanaford,Raleigh County,WV,West Virginia,25801 / 25927,1629,45431
11302,11303,Rossville,Clinton County,IN,Indiana,46065,1628,48580
35284,35285,Lampeter,Lancaster County,PA,Pennsylvania,17602,1628,72878
17925,17926,Spalding,Menominee County,MI,Michigan,49807 / 49812 / 49847 / 49873 / 49874 / 49886 / 49896,1628,34646
30154,30155,Wolcott,Wayne County,NY,New York,13154 / 14590,1627,33021
16705,16706,Convis,Calhoun County,MI,Michigan,49014 / 49021 / 49068 / 49076,1627,46422
11376,11377,Smithfield,DeKalb County,IN,Indiana,46705 / 46793,1627,46591
17422,17423,Martiny,Mecosta County,MI,Michigan,49305 / 49332 / 49340 / 49342,1626,39803
2946,2947,Palo Cedro,Shasta County,CA,California,96003 / 96073,1626,80659
35080,35081,Homer City,Indiana County,PA,Pennsylvania,15748,1626,43452
2474,2475,Graton,Sonoma County,CA,California,95444 / 95472,1626,55227
43899,43900,King,Waupaca County,WI,Wisconsin,54981,1626,57692
34265,34266,Cherry,Sullivan County,PA,Pennsylvania,18614 / 18628 / 18632,1626,46852
42822,42823,Ritzville,Adams County,WA,Washington,99169,1626,39250
31318,31319,Leavittsburg,Trumbull County,OH,Ohio,44430,1625,37197
41804,41805,Oak Grove,Loudoun County,VA,Virginia,20164 / 20166,1625,86989
41026,41027,Wheeler,Wheeler County,TX,Texas,79096,1625,55375
15600,15601,Ridgely,Caroline County,MD,Maryland,21660 / 21681 / 21682 / 21683 / 21684 / 21685 / 21686 / 21687 / 21688,1624,60938
14455,14456,Midway,LaSalle Parish,LA,Louisiana,71342,1624,22188
41282,41283,Oakley,Summit County,UT,Utah,84036 / 84055 / 84061,1624,73793
43309,43310,Chetek ,Barron County,WI,Wisconsin,54728 / 54757 / 54822,1623,56208
30522,30523,Cass,Muskingum County,OH,Ohio,43821 / 43822 / 43842,1623,70064
28695,28696,Fort Covington,Franklin County,NY,New York,12914 / 12916 / 12937,1623,40000
21982,21983,Shelbina,Shelby County,MO,Missouri,63468,1623,33095
27894,27895,Upper Fruitland,San Juan County,NM,New Mexico,87401 / 87416,1623,45962
12827,12828,Medora,Reno County,KS,Kansas,67502 / 67522 / 67546,1623,57022
4352,4353,Belleair Beach,Pinellas County,FL,Florida,33786,1623,91250
27561,27562,Columbus,Luna County,NM,New Mexico,88029,1623,16192
30422,30423,Brilliant,Jefferson County,OH,Ohio,43913,1623,41207
15989,15990,Livermore Falls ,Androscoggin County,ME,Maine,04254,1623,30903
8245,8246,Grayville,Edwards County / White County,IL,Illinois,62844,1623,34145
39013,39014,East Cleveland,Bradley County,TN,Tennessee,37311,1622,26750
16303,16304,Allen ,Hillsdale County,MI,Michigan,49082 / 49227 / 49242 / 49250 / 49274,1622,44432
36285,36286,Russellton,Allegheny County,PA,Pennsylvania,15024 / 15076,1621,40848
6632,6633,Moville,Woodbury County,IA,Iowa,51039,1621,56250
11919,11920,Burlingame ,Osage County,KS,Kansas,66413 / 66414 / 66537,1621,40192
23620,23621,Tryon,Polk County,NC,North Carolina,28782,1621,35972
26666,26667,Unity,Sullivan County,NH,New Hampshire,03603 / 03743 / 03773,1621,55208
28139,28140,Austerlitz,Columbia County,NY,New York,12017 / 12037 / 12060 / 12075 / 12165 / 12529,1621,64250
35950,35951,Paint,Clarion County,PA,Pennsylvania,16235 / 16254,1621,50833
32437,32438,Union City,Darke County,OH,Ohio,45390,1620,26020
36410,36411,Silver Lake,Susquehanna County,PA,Pennsylvania,18801 / 18812 / 18818,1620,66875
23009,23010,Bethel,Pitt County,NC,North Carolina,27812,1620,30238
21293,21294,Fields Creek,Henry County,MO,Missouri,64735,1620,56389
28734,28735,Gallatin,Columbia County,NY,New York,12502 / 12523 / 12567 / 12571,1620,69408
2734,2735,Lower Lake,Lake County,CA,California,95457,1620,30610
7938,7939,Earlville,LaSalle County,IL,Illinois,60518,1619,37381
42196,42197,North Bennington,Bennington County,VT,Vermont,05257,1619,47228
19417,19418,Kathio,Mille Lacs County,MN,Minnesota,56359 / 56450,1619,35724
34556,34557,East Bangor,Northampton County,PA,Pennsylvania,18013,1619,56023
26378,26379,Alexandria,Grafton County,NH,New Hampshire,03222 / 03741,1619,55066
20432,20433,Spencer Brook,Isanti County,MN,Minnesota,55008 / 55040 / 55371 / 55398,1619,71875
17511,17512,Moorland,Muskegon County,MI,Michigan,49303 / 49451,1619,51053
44785,44786,Trempealeau,Trempealeau County,WI,Wisconsin,54661,1618,46488
9584,9585,Southern View,Sangamon County,IL,Illinois,62703,1618,43750
33405,33406,Warner,Muskogee County,OK,Oklahoma,74469,1618,36823
20885,20886,Adrian,Bates County,MO,Missouri,64720,1618,37368
31939,31940,Pittsfield,Lorain County,OH,Ohio,44050 / 44074 / 44090,1618,65481
10359,10360,Dayton,Tippecanoe County,IN,Indiana,47905 / 47941,1618,58750
6392,6393,Hartley,O'Brien County,IA,Iowa,51346,1618,44301
15774,15775,Brownfield,Oxford County,ME,Maine,04010,1617,55000
14807,14808,Granville,Hampden County,MA,Massachusetts,01008 / 01034,1617,79464
17080,17081,Harbor Beach,Huron County,MI,Michigan,48441,1616,31205
28184,28185,Belfast,Allegany County,NY,New York,14711 / 14714 / 14717 / 14739 / 14813,1616,42695
18007,18008,Tekonsha ,Calhoun County,MI,Michigan,49029 / 49068 / 49092,1616,45221
26441,26442,Cornish,Sullivan County,NH,New Hampshire,03745 / 03746,1616,77708
805,806,Reform,Pickens County,AL,Alabama,35481,1616,20136
43247,43248,Byron,Fond du Lac County,WI,Wisconsin,53006 / 53010 / 53065 / 54937,1615,71071
14573,14574,Sorrento,Ascension Parish,LA,Louisiana,70737 / 70774 / 70778,1615,49125
7371,7372,Barry ,Pike County,IL,Illinois,62312 / 62345,1615,38607
13027,13028,Ozawkie ,Jefferson County,KS,Kansas,66066 / 66070 / 66088 / 66512,1615,63482
37539,37540,Stateburg,Sumter County,SC,South Carolina,29040 / 29154,1615,81607
11123,11124,Osgood,Ripley County,IN,Indiana,47037,1615,41010
35945,35946,Overfield,Wyoming County,PA,Pennsylvania,18414 / 18419 / 18615 / 18625 / 18657,1615,57083
6554,6555,Manson,Calhoun County,IA,Iowa,50563,1614,37434
16838,16839,Elk Rapids,Antrim County,MI,Michigan,49629,1614,41902
16159,16160,South Thomaston,Knox County,ME,Maine,04858 / 04859,1614,49028
15894,15895,Fryeburg ,Oxford County,ME,Maine,04037,1614,43221
12448,12449,Haven ,Reno County,KS,Kansas,67108 / 67543,1614,48947
4090,4091,North Grosvenor Dale,Windham County,CT,Connecticut,06255,1614,63000
28536,28537,Deposit ,Delaware County,NY,New York,13754 / 13783,1613,46128
34422,34423,Cresson,Cambria County,PA,Pennsylvania,16630 / 16699,1613,38438
17640,17641,Ossineke ,Alpena County,MI,Michigan,48762 / 49707 / 49744 / 49746 / 49747 / 49753 / 49766,1613,37411
44427,44428,Port Washington ,Ozaukee County,WI,Wisconsin,53024 / 53074,1613,79688
17229,17230,Kasson,Leelanau County,MI,Michigan,49621 / 49630 / 49664 / 49684,1613,48333
35635,35636,Mill Hall,Clinton County,PA,Pennsylvania,17751,1613,40511
1951,1952,Allendale,Solano County,CA,California,95688,1613,121875
26889,26890,Elwood,Atlantic County,NJ,New Jersey,08037 / 08215 / 08217,1613,40313
2049,2050,Big Pine,Inyo County,CA,California,93513 / 93514,1612,49250
17403,17404,Marenisco ,Gogebic County,MI,Michigan,49947 / 49968 / 49969,1612,38750
21008,21009,Bourbon,Crawford County,MO,Missouri,65441,1612,31989
40210,40211,Liberty Hill,Williamson County,TX,Texas,78642,1612,50074
39425,39426,Bayou Vista,Galveston County,TX,Texas,77563,1612,76071
20314,20315,Sand Creek,Scott County,MN,Minnesota,55352 / 55379,1611,92404
30648,30649,Commercial Point,Pickaway County,OH,Ohio,43116 / 43146,1611,87333
14529,14530,Presquille,Terrebonne Parish,LA,Louisiana,70343 / 70363,1611,103617
37169,37170,Melville,Newport County,RI,Rhode Island,02842 / 02871,1611,52024
27667,27668,La Luz,Otero County,NM,New Mexico,88310 / 88337,1611,42917
8913,8914,Mount Carroll,Carroll County,IL,Illinois,61053,1610,39870
7631,7632,Carrier Mills,Saline County,IL,Illinois,62917,1610,30286
45233,45234,MacArthur,Raleigh County,WV,West Virginia,25801 / 25871 / 25873,1610,41563
16924,16925,Fork,Mecosta County,MI,Michigan,49305 / 49679,1610,29741
16176,16177,Stockton Springs,Waldo County,ME,Maine,04972 / 04981,1610,48125
44203,44204,Morrison,Brown County,WI,Wisconsin,54115 / 54126 / 54208,1610,62917
8962,8963,Neoga,Cumberland County,IL,Illinois,62447,1609,31141
41383,41384,Wellington,Carbon County,UT,Utah,84501 / 84542,1609,42589
28127,28128,Athens,Greene County,NY,New York,12015,1609,47173
41552,41553,Dayton,Rockingham County,VA,Virginia,22821,1609,48984
6636,6637,Nashua,Chickasaw County / Floyd County,IA,Iowa,50658,1609,46121
10392,10393,Eagle Creek,Lake County,IN,Indiana,46307 / 46341 / 46356,1609,53750
22572,22573,Walnut Grove,Leake County,MS,Mississippi,39189,1608,24896
9103,9104,Onarga ,Iroquois County,IL,Illinois,60918 / 60938 / 60955 / 60968,1608,46920
17776,17777,Rich,Lapeer County,MI,Michigan,48435 / 48461 / 48744 / 48760,1608,55438
7605,7606,Camp Point ,Adams County,IL,Illinois,62320 / 62325 / 62339,1608,47500
42223,42224,Poultney,Rutland County,VT,Vermont,05764,1608,40735
18861,18862,Eden Lake,Stearns County,MN,Minnesota,55329 / 56362 / 56368,1608,66563
28125,28126,Ashland,Chemung County,NY,New York,14861 / 14894 / 14901,1608,38750
